kingdom	phylum	class	order	family	genus	species	status	query
Animalia	Chordata	Aves	Passeriformes	Pachycephalidae	Pachycephala	Pachycephala_citreogaster	itis_species	Pachycephala_citreogaster
Animalia	Chordata	Aves	Passeriformes	Pachycephalidae	Pachycephala	Pachycephala_orioloides	itis_species	Pachycephala_orioloides
Animalia	Chordata	Aves	Passeriformes	Pachycephalidae	Pachycephala	Pachycephala_vitiensis	itis_species	Pachycephala_vitiensis
Animalia	Chordata	Aves	Passeriformes	Pachycephalidae	Pachycephala	Pachycephala_graeffii	itis_species	Pachycephala_graeffii
Animalia	Chordata	Aves	Passeriformes	Pachycephalidae	Pachycephala	Pachycephala_johni	itis_species	Pachycephala_johni
Animalia	Chordata	Aves	Passeriformes	Pachycephalidae	Coracornis	Coracornis_sanghirensis	itis_species	Coracornis_sanghirensis
Animalia	Chordata	Aves	Passeriformes	Paradisaeidae	Manucodia	Manucodia_ater	itis_species	Manucodia_ater
Animalia	Chordata	Aves	Passeriformes	Paradisaeidae	Manucodia	Manucodia_chalybatus	itis_species	Manucodia_chalybatus
Animalia	Chordata	Aves	Passeriformes	Paradisaeidae	Phonygammus	Phonygammus_keraudrenii	itis_species	Phonygammus_keraudrenii
Animalia	Chordata	Aves	Passeriformes	Paradisaeidae	Parotia	Parotia_berlepschi	itis_species	Parotia_berlepschi
Animalia	Chordata	Aves	Passeriformes	Paradisaeidae	Epimachus	Epimachus_fastosus	itis_species	Epimachus_fastosus
Animalia	Chordata	Aves	Passeriformes	Paradisaeidae	Drepanornis	Drepanornis_albertisi	itis_species	Drepanornis_albertisi
Animalia	Chordata	Aves	Passeriformes	Paradisaeidae	Drepanornis	Drepanornis_bruijnii	itis_species	Drepanornis_bruijnii
Animalia	Chordata	Aves	Passeriformes	Paradisaeidae	Diphyllodes	Diphyllodes_magnificus	itis_species	Diphyllodes_magnificus
Animalia	Chordata	Aves	Passeriformes	Paradisaeidae	Diphyllodes	Diphyllodes_respublica	itis_species	Diphyllodes_respublica
Animalia	Chordata	Aves	Passeriformes	Paradisaeidae	Seleucidis	Seleucidis_melanoleucus	itis_species	Seleucidis_melanoleucus
Animalia	Chordata	Aves	Passeriformes	Paridae	Poecile	Poecile_hypermelaenus	itis_species	Poecile_hypermelaenus
Animalia	Chordata	Aves	Passeriformes	Paridae	Poecile	Poecile_weigoldicus	itis_species	Poecile_weigoldicus
Animalia	Chordata	Aves	Passeriformes	Paridae	Poecile	Poecile_varius	itis_species	Poecile_varius
Animalia	Chordata	Aves	Passeriformes	Paridae	Parus	Parus_carpi	itis_species	Parus_carpi
Animalia	Chordata	Aves	Passeriformes	Paridae	Parus	Parus_minor	itis_species	Parus_minor
Animalia	Chordata	Aves	Passeriformes	Paridae	Parus	Parus_cinereus	itis_species	Parus_cinereus
Animalia	Chordata	Aves	Passeriformes	Paridae	Parus	Parus_aplonotus	itis_species	Parus_aplonotus
Animalia	Chordata	Aves	Passeriformes	Paridae	Parus	Parus_semilarvatus	itis_species	Parus_semilarvatus
Animalia	Chordata	Aves	Passeriformes	Paridae	Cyanistes	Cyanistes_teneriffae	itis_species	Cyanistes_teneriffae
Animalia	Chordata	Aves	Passeriformes	Passeridae	Passer	Passer_hemileucus	itis_species	Passer_hemileucus
Animalia	Chordata	Aves	Passeriformes	Passeridae	Passer	Passer_shelleyi	itis_species	Passer_shelleyi
Animalia	Chordata	Aves	Passeriformes	Passeridae	Passer	Passer_cordofanicus	itis_species	Passer_cordofanicus
Animalia	Chordata	Aves	Passeriformes	Passeridae	Passer	Passer_suahelicus	itis_species	Passer_suahelicus
Animalia	Chordata	Aves	Passeriformes	Passeridae	Passer	Passer_diffusus	itis_species	Passer_diffusus
Animalia	Chordata	Aves	Passeriformes	Passeridae	Gymnoris	Gymnoris_superciliaris	itis_species	Gymnoris_superciliaris
Animalia	Chordata	Aves	Passeriformes	Passeridae	Gymnoris	Gymnoris_dentata	itis_species	Gymnoris_dentata
Animalia	Chordata	Aves	Passeriformes	Passeridae	Gymnoris	Gymnoris_pyrgita	itis_species	Gymnoris_pyrgita
Animalia	Chordata	Aves	Passeriformes	Passeridae	Gymnoris	Gymnoris_xanthocollis	itis_species	Gymnoris_xanthocollis
Animalia	Chordata	Aves	Passeriformes	Passeridae	Montifringilla	Montifringilla_henrici	itis_species	Montifringilla_henrici
Animalia	Chordata	Aves	Passeriformes	Passeridae	Onychostruthus	Onychostruthus_taczanowskii	itis_species	Onychostruthus_taczanowskii
Animalia	Chordata	Aves	Passeriformes	Passeridae	Pyrgilauda	Pyrgilauda_davidiana	itis_species	Pyrgilauda_davidiana
Animalia	Chordata	Aves	Passeriformes	Passeridae	Pyrgilauda	Pyrgilauda_ruficollis	itis_species	Pyrgilauda_ruficollis
Animalia	Chordata	Aves	Passeriformes	Passeridae	Pyrgilauda	Pyrgilauda_blanfordi	itis_species	Pyrgilauda_blanfordi
Animalia	Chordata	Aves	Passeriformes	Passeridae	Pyrgilauda	Pyrgilauda_theresae	itis_species	Pyrgilauda_theresae
Animalia	Chordata	Aves	Passeriformes	Petroicidae	Poecilodryas	Poecilodryas_cerviniventris	itis_species	Poecilodryas_cerviniventris
Animalia	Chordata	Aves	Passeriformes	Petroicidae	Peneothello	Peneothello_sigillata	itis_species	Peneothello_sigillata
Animalia	Chordata	Aves	Passeriformes	Petroicidae	Peneothello	Peneothello_cryptoleuca	itis_species	Peneothello_cryptoleuca
Animalia	Chordata	Aves	Passeriformes	Petroicidae	Peneothello	Peneothello_bimaculata	itis_species	Peneothello_bimaculata
Animalia	Chordata	Aves	Passeriformes	Petroicidae	Peneoenanthe	Peneoenanthe_pulverulenta	itis_species	Peneoenanthe_pulverulenta
Animalia	Chordata	Aves	Passeriformes	Petroicidae	Microeca	Microeca_flaviventris	itis_species	Microeca_flaviventris
Animalia	Chordata	Aves	Passeriformes	Petroicidae	Petroica	Petroica_boodang	itis_species	Petroica_boodang
Animalia	Chordata	Aves	Passeriformes	Platysteiridae	Megabyas	Megabyas_flammulatus	itis_species	Megabyas_flammulatus
Animalia	Chordata	Aves	Passeriformes	Platysteiridae	Batis	Batis_crypta	itis_species	Batis_crypta
Animalia	Chordata	Aves	Passeriformes	Platysteiridae	Batis	Batis_erlangeri	itis_species	Batis_erlangeri
Animalia	Chordata	Aves	Passeriformes	Platysteiridae	Platysteira	Platysteira_hormophora	itis_species	Platysteira_hormophora
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Mirafra	Mirafra_fasciolata	itis_species	Mirafra_fasciolata
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Mirafra	Mirafra_affinis	itis_species	Mirafra_affinis
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Mirafra	Mirafra_microptera	itis_species	Mirafra_microptera
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Mirafra	Mirafra_erythrocephala	itis_species	Mirafra_erythrocephala
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Calendulauda	Calendulauda_africanoides	itis_species	Calendulauda_africanoides
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Calendulauda	Calendulauda_alopex	itis_species	Calendulauda_alopex
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Calendulauda	Calendulauda_poecilosterna	itis_species	Calendulauda_poecilosterna
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Calendulauda	Calendulauda_sabota	itis_species	Calendulauda_sabota
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Calendulauda	Calendulauda_albescens	itis_species	Calendulauda_albescens
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Calendulauda	Calendulauda_erythrochlamys	itis_species	Calendulauda_erythrochlamys
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Calendulauda	Calendulauda_barlowi	itis_species	Calendulauda_barlowi
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Calendulauda	Calendulauda_burra	itis_species	Calendulauda_burra
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Certhilauda	Certhilauda_benguelensis	itis_species	Certhilauda_benguelensis
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Certhilauda	Certhilauda_subcoronata	itis_species	Certhilauda_subcoronata
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Certhilauda	Certhilauda_semitorquata	itis_species	Certhilauda_semitorquata
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Certhilauda	Certhilauda_brevirostris	itis_species	Certhilauda_brevirostris
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Chersomanes	Chersomanes_beesleyi	itis_species	Chersomanes_beesleyi
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Ammomanes	Ammomanes_cinctura	itis_species	Ammomanes_cinctura
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Ammomanes	Ammomanes_phoenicura	itis_species	Ammomanes_phoenicura
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Ammomanopsis	Ammomanopsis_grayi	itis_species	Ammomanopsis_grayi
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Spizocorys	Spizocorys_starki	itis_species	Spizocorys_starki
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Galerida	Galerida_macrorhyncha	itis_species	Galerida_macrorhyncha
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Eremopterix	Eremopterix_signatus	itis_species	Eremopterix_signatus
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Eremopterix	Eremopterix_griseus	itis_species	Eremopterix_griseus
Animalia	Chordata	Aves	Passeriformes	Artamidae	Artamus	Artamus_leucoryn	itis_species	Artamus_leucoryn
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Coracina	Coracina_welchmani	itis_species	Coracina_welchmani
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Coracina	Coracina_dobsoni	itis_species	Coracina_dobsoni
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Coracina	Coracina_ingens	itis_species	Coracina_ingens
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Coracina	Coracina_cucullata	itis_species	Coracina_cucullata
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Coracina	Coracina_monacha	itis_species	Coracina_monacha
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Coracina	Coracina_nesiotis	itis_species	Coracina_nesiotis
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Coracina	Coracina_insperata	itis_species	Coracina_insperata
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Coracina	Coracina_remota	itis_species	Coracina_remota
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Coracina	Coracina_salomonis	itis_species	Coracina_salomonis
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Lalage	Lalage_conjuncta	itis_species	Lalage_conjuncta
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Lobotos	Lobotos_lobatus	itis_species	Lobotos_lobatus
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Lobotos	Lobotos_oriolinus	itis_species	Lobotos_oriolinus
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Pericrocotus	Pericrocotus_albifrons	itis_species	Pericrocotus_albifrons
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Pericrocotus	Pericrocotus_speciosus	itis_species	Pericrocotus_speciosus
Animalia	Chordata	Aves	Passeriformes	Certhiidae	Certhia	Certhia_hodgsoni	itis_species	Certhia_hodgsoni
Animalia	Chordata	Aves	Passeriformes	Certhiidae	Certhia	Certhia_manipurensis	itis_species	Certhia_manipurensis
Animalia	Chordata	Aves	Passeriformes	Certhiidae	Certhia	Certhia_tianquanensis	itis_species	Certhia_tianquanensis
Animalia	Chordata	Aves	Passeriformes	Cinclidae	Cinclus	Cinclus_schulzii	itis_species	Cinclus_schulzii
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	Cisticola_chiniana	itis_species	Cisticola_chiniana
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	Cisticola_subruficapilla	itis_species	Cisticola_subruficapilla
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	Cisticola_marginatus	itis_species	Cisticola_marginatus
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	Cisticola_haematocephalus	itis_species	Cisticola_haematocephalus
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	Cisticola_lugubris	itis_species	Cisticola_lugubris
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	Cisticola_luapula	itis_species	Cisticola_luapula
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	Cisticola_nana	itis_species	Cisticola_nana
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	Cisticola_fulvicapilla	itis_species	Cisticola_fulvicapilla
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	Cisticola_cherina	itis_species	Cisticola_cherina
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	Cisticola_cinnamomeus	itis_species	Cisticola_cinnamomeus
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Incana	Incana_incana	itis_species	Incana_incana
Animalia	Chordata	Aves	Passeriformes	Pellorneidae	Laticilla	Laticilla_cinerascens	itis_species	Laticilla_cinerascens
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Prinia	Prinia_crinigera	itis_species	Prinia_crinigera
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Prinia	Prinia_superciliaris	itis_species	Prinia_superciliaris
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Prinia	Prinia_hypoxantha	itis_species	Prinia_hypoxantha
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Schistolais	Schistolais_leucopogon	itis_species	Schistolais_leucopogon
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Schistolais	Schistolais_leontica	itis_species	Schistolais_leontica
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Heliolais	Heliolais_erythropterus	itis_species	Heliolais_erythropterus
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Urolais	Urolais_epichlorus	itis_species	Urolais_epichlorus
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Oreolais	Oreolais_pulcher	itis_species	Oreolais_pulcher
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Oreolais	Oreolais_ruwenzorii	itis_species	Oreolais_ruwenzorii
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Apalis	Apalis_flavigularis	itis_species	Apalis_flavigularis
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Apalis	Apalis_fuscigularis	itis_species	Apalis_fuscigularis
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Apalis	Apalis_lynesi	itis_species	Apalis_lynesi
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Urorhipis	Urorhipis_rufifrons	itis_species	Urorhipis_rufifrons
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Calamonastes	Calamonastes_undosus	itis_species	Calamonastes_undosus
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Scepomycter	Scepomycter_rubehoensis	itis_species	Scepomycter_rubehoensis
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Orthotomus	Orthotomus_chloronotus	itis_species	Orthotomus_chloronotus
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Artisornis	Artisornis_moreaui	itis_species	Artisornis_moreaui
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Artisornis	Artisornis_metopias	itis_species	Artisornis_metopias
Animalia	Chordata	Aves	Passeriformes	Conopophagidae	Conopophaga	Conopophaga_cearae	itis_species	Conopophaga_cearae
Animalia	Chordata	Aves	Passeriformes	Corcoracidae	Corcorax	Corcorax_melanoramphos	itis_species	Corcorax_melanoramphos
Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanolyca	Cyanolyca_viridicyanus	itis_species	Cyanolyca_viridicyanus
Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanolyca	Cyanolyca_nanus	itis_species	Cyanolyca_nanus
Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocorax	Cyanocorax_luxuosus	itis_species	Cyanocorax_luxuosus
Animalia	Chordata	Aves	Passeriformes	Corvidae	Aphelocoma	Aphelocoma_woodhouseii	itis_species	Aphelocoma_woodhouseii
Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanopica	Cyanopica_cyanus	itis_species	Cyanopica_cyanus
Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanopica	Cyanopica_cooki	itis_species	Cyanopica_cooki
Animalia	Chordata	Aves	Passeriformes	Corvidae	Urocissa	Urocissa_erythroryncha	itis_species	Urocissa_erythroryncha
Animalia	Chordata	Aves	Passeriformes	Corvidae	Dendrocitta	Dendrocitta_cinerascens	itis_species	Dendrocitta_cinerascens
Animalia	Chordata	Aves	Passeriformes	Corvidae	Dendrocitta	Dendrocitta_bayleii	itis_species	Dendrocitta_bayleii
Animalia	Chordata	Aves	Passeriformes	Corvidae	Nucifraga	Nucifraga_multipunctata	itis_species	Nucifraga_multipunctata
Animalia	Chordata	Aves	Passeriformes	Corvidae	Coloeus	Coloeus_monedula	itis_species	Coloeus_monedula
Animalia	Chordata	Aves	Passeriformes	Corvidae	Coloeus	Coloeus_dauuricus	itis_species	Coloeus_dauuricus
Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus_violaceus	itis_species	Corvus_violaceus
Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus_minutus	itis_species	Corvus_minutus
Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus_culminatus	itis_species	Corvus_culminatus
Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus_insularis	itis_species	Corvus_insularis
Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus_edithae	itis_species	Corvus_edithae
Animalia	Chordata	Aves	Passeriformes	Dicaeidae	Dicaeum	Dicaeum_melanozanthum	itis_species	Dicaeum_melanozanthum
Animalia	Chordata	Aves	Passeriformes	Dicaeidae	Dicaeum	Dicaeum_haematostictum	itis_species	Dicaeum_haematostictum
Animalia	Chordata	Aves	Passeriformes	Dicaeidae	Dicaeum	Dicaeum_minullum	itis_species	Dicaeum_minullum
Animalia	Chordata	Aves	Passeriformes	Dicaeidae	Dicaeum	Dicaeum_virescens	itis_species	Dicaeum_virescens
Animalia	Chordata	Aves	Passeriformes	Dicaeidae	Dicaeum	Dicaeum_schistaceiceps	itis_species	Dicaeum_schistaceiceps
Animalia	Chordata	Aves	Passeriformes	Dicruridae	Dicrurus	Dicrurus_menagei	itis_species	Dicrurus_menagei
Animalia	Chordata	Aves	Passeriformes	Dicruridae	Dicrurus	Dicrurus_lophorinus	itis_species	Dicrurus_lophorinus
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Parmoptila	Parmoptila_jamesoni	itis_species	Parmoptila_jamesoni
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Nigrita	Nigrita_fusconotus	itis_species	Nigrita_fusconotus
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Nigrita	Nigrita_canicapillus	itis_species	Nigrita_canicapillus
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Uraeginthus	Uraeginthus_granatinus	itis_species	Uraeginthus_granatinus
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Coccopygia	Coccopygia_quartinia	itis_species	Coccopygia_quartinia
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Coccopygia	Coccopygia_melanotis	itis_species	Coccopygia_melanotis
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Coccopygia	Coccopygia_bocagei	itis_species	Coccopygia_bocagei
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Ortygospiza	Ortygospiza_fuscocrissa	itis_species	Ortygospiza_fuscocrissa
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Paludipasser	Paludipasser_locustella	itis_species	Paludipasser_locustella
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Erythrura	Erythrura_gouldiae	itis_species	Erythrura_gouldiae
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Euodice	Euodice_cantans	itis_species	Euodice_cantans
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Euodice	Euodice_malabarica	itis_species	Euodice_malabarica
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Odontospiza	Odontospiza_caniceps	itis_species	Odontospiza_caniceps
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Lonchura	Lonchura_fuscata	itis_species	Lonchura_fuscata
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Lonchura	Lonchura_oryzivora	itis_species	Lonchura_oryzivora
Animalia	Chordata	Aves	Passeriformes	Formicariidae	Formicarius	Formicarius_moniliger	itis_species	Formicarius_moniliger
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Pseudhirundo	Pseudhirundo_griseopyga	itis_species	Pseudhirundo_griseopyga
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Cheramoeca	Cheramoeca_leucosterna	itis_species	Cheramoeca_leucosterna
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Riparia	Riparia_chinensis	itis_species	Riparia_chinensis
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Riparia	Riparia_diluta	itis_species	Riparia_diluta
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Tachycineta	Tachycineta_leucopyga	itis_species	Tachycineta_leucopyga
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Haplochelidon	Haplochelidon_andecola	itis_species	Haplochelidon_andecola
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Alopochelidon	Alopochelidon_fucata	itis_species	Alopochelidon_fucata
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Ptyonoprogne	Ptyonoprogne_rupestris	itis_species	Ptyonoprogne_rupestris
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Ptyonoprogne	Ptyonoprogne_obsoleta	itis_species	Ptyonoprogne_obsoleta
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Ptyonoprogne	Ptyonoprogne_fuligula	itis_species	Ptyonoprogne_fuligula
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Ptyonoprogne	Ptyonoprogne_concolor	itis_species	Ptyonoprogne_concolor
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Cecropis	Cecropis_cucullata	itis_species	Cecropis_cucullata
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Cecropis	Cecropis_abyssinica	itis_species	Cecropis_abyssinica
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Cecropis	Cecropis_semirufa	itis_species	Cecropis_semirufa
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Cecropis	Cecropis_senegalensis	itis_species	Cecropis_senegalensis
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Cecropis	Cecropis_daurica	itis_species	Cecropis_daurica
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Cecropis	Cecropis_hyperythra	itis_species	Cecropis_hyperythra
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Cecropis	Cecropis_domicella	itis_species	Cecropis_domicella
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Cecropis	Cecropis_striolata	itis_species	Cecropis_striolata
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Cecropis	Cecropis_badia	itis_species	Cecropis_badia
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Petrochelidon	Petrochelidon_rufigula	itis_species	Petrochelidon_rufigula
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Petrochelidon	Petrochelidon_preussi	itis_species	Petrochelidon_preussi
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Petrochelidon	Petrochelidon_perdita	itis_species	Petrochelidon_perdita
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Petrochelidon	Petrochelidon_spilodera	itis_species	Petrochelidon_spilodera
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Petrochelidon	Petrochelidon_fuliginosa	itis_species	Petrochelidon_fuliginosa
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Petrochelidon	Petrochelidon_fluvicola	itis_species	Petrochelidon_fluvicola
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Petrochelidon	Petrochelidon_ariel	itis_species	Petrochelidon_ariel
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Petrochelidon	Petrochelidon_nigricans	itis_species	Petrochelidon_nigricans
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Petrochelidon	Petrochelidon_rufocollaris	itis_species	Petrochelidon_rufocollaris
Animalia	Chordata	Aves	Passeriformes	Pnoepygidae	Pnoepyga	Pnoepyga_formosana	itis_species	Pnoepyga_formosana
Animalia	Chordata	Aves	Passeriformes	Tephrodornithidae	Tephrodornis	Tephrodornis_virgatus	itis_species	Tephrodornis_virgatus
Animalia	Chordata	Aves	Passeriformes	Tephrodornithidae	Tephrodornis	Tephrodornis_sylvicola	itis_species	Tephrodornis_sylvicola
Animalia	Chordata	Aves	Passeriformes	Tephrodornithidae	Tephrodornis	Tephrodornis_affinis	itis_species	Tephrodornis_affinis
Animalia	Chordata	Aves	Passeriformes	Tephrodornithidae	Philentoma	Philentoma_pyrhoptera	itis_species	Philentoma_pyrhoptera
Animalia	Chordata	Aves	Passeriformes	Tephrodornithidae	Philentoma	Philentoma_velata	itis_species	Philentoma_velata
Animalia	Chordata	Aves	Passeriformes	Psophodidae	Ptilorrhoa	Ptilorrhoa_geislerorum	itis_species	Ptilorrhoa_geislerorum
Animalia	Chordata	Aves	Passeriformes	Psophodidae	Cinclosoma	Cinclosoma_castanotum	itis_species	Cinclosoma_castanotum
Animalia	Chordata	Aves	Passeriformes	Psophodidae	Cinclosoma	Cinclosoma_alisteri	itis_species	Cinclosoma_alisteri
Animalia	Chordata	Aves	Passeriformes	Psophodidae	Cinclosoma	Cinclosoma_marginatum	itis_species	Cinclosoma_marginatum
Animalia	Chordata	Aves	Passeriformes	Polioptilidae	Polioptila	Polioptila_facilis	itis_species	Polioptila_facilis
Animalia	Chordata	Aves	Passeriformes	Polioptilidae	Polioptila	Polioptila_paraensis	itis_species	Polioptila_paraensis
Animalia	Chordata	Aves	Passeriformes	Polioptilidae	Polioptila	Polioptila_clementsi	itis_species	Polioptila_clementsi
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_ruficapilla	itis_species	Phylloscopus_ruficapilla
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_ibericus	itis_species	Phylloscopus_ibericus
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_canariensis	itis_species	Phylloscopus_canariensis
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_sindianus	itis_species	Phylloscopus_sindianus
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_orientalis	itis_species	Phylloscopus_orientalis
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_sibillatrix	itis_species	Phylloscopus_sibillatrix
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_occisinensis	itis_species	Phylloscopus_occisinensis
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_kansuensis	itis_species	Phylloscopus_kansuensis
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_yunnanensis	itis_species	Phylloscopus_yunnanensis
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_humei	itis_species	Phylloscopus_humei
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_nitidus	itis_species	Phylloscopus_nitidus
